0.983648,0.98935723,0.99533004,0.99920046,0.9998462,0.99718505,0.99547356,0.9969876,0.99650055,0.9959911,0.9956999,0.99672115,0.9984095,0.99962527,0.99958706,0.997542,0.9938517,0.99045324,0.98798865,0.9844888,0.98176277,0.98318005,0.9870905,0.9905961,0.9952352,0.99844897,0.99956924,0.9996677,0.99954194,0.99935627,0.9990234,0.9993725,0.9996325,0.9991952,0.99764115,0.99471647,0.99089956,0.9869789,0.98393506,0.9814588,0.97971934,0.9771659,0.9743368,0.9765585,0.9799924,0.9831716,0.9866145,0.9890855,0.9907198,0.99402714,0.99477106,0.9953865,0.9953485,0.9950079,0.99463505,0.9943343,0.99419296,0.9942388,0.9943713,0.99451476,0.9946133,0.99463403,0.9945742,0.99448067,0.994388,0.99435866,0.99436396,0.99439365,0.9943956,0.994371,0.9943055,0.99422777,0.9941872,0.99418837,0.9941888,0.99416864,0.9940974,0.994027,0.9939956,0.9941015,0.9943307,0.99460363,0.99484664,0.9950241,0.9951344,0.9952322,0.99530876,0.9953599,0.9953616,0.99534905,0.9953462,0.99535877,0.99538374,0.9954048,0.9954429,0.99547833,0.9954648,0.9954007,0.99530184,0.9952413,0.9952271,0.99522567,0.9951941,0.9951382,0.995093,0.99507844,0.9950779,0.99507046,0.9950196,0.99495214,0.99491245,0.99493563,0.9950079,0.9950954,0.995183,0.995299,0.99540854,0.9955141,0.9956047,0.99566835,0.9956998,0.9956862,0.9956258,0.9955407,0.995456,0.99539065,0.99532765,0.9952805,0.99522364,0.9951618,0.99505764,0.9949028,0.9946873,0.9944582,0.99427056,0.994136,0.99406314,0.9940274,0.9939873,0.99392104,0.993862,0.99385154,0.9939126,0.9940197,0.9941222,0.99415267,0.9941162,0.9940422,0.9939945,0.99403256,0.99412227,0.99420744,0.99424905,0.99424016,0.9942512,0.9943137,0.99440724,0.99450344,0.99461216,0.994735,
0.043069314,0.042424683,0.029974919,0.017611885,0.010164622,0.013310011,0.022892362,0.027311716,0.029520381,0.038574196,0.039957993,0.02900093,0.018688994,0.017098313,0.020797132,0.024157014,0.02734391,0.026473897,0.0229677,0.019323075,0.01219331,0.010565248,0.023325674,0.02868243,0.019625897,0.010982939,0.009490127,0.019003415,0.027182234,0.035644885,0.044181883,0.03537609,0.02429354,0.01733022,0.017069044,0.01880122,0.020333504,0.020127645,0.01466759,0.0073134163,-0.0010117805,-0.01022261,-0.017176257,-0.019253526,-0.011801419,-0.0058696237,-0.009570176,-0.015966069,-0.018660251,-0.0072539914,0.0034189369,0.012296324,0.017625868,0.020994412,0.023819301,0.026383264,0.02863514,0.030375475,0.03162617,0.032524988,0.03310976,0.033580825,0.033959392,0.034177408,0.03427106,0.03424965,0.034257147,0.034275945,0.03432061,0.034284838,0.034190085,0.03408505,0.03411091,0.03428906,0.03459421,0.034922004,0.035305973,0.035566922,0.035727948,0.035743233,0.035629015,0.035578046,0.035625886,0.03581723,0.03600181,0.03621506,0.036578905,0.037078653,0.037620883,0.038036123,0.03830637,0.03847284,0.03862873,0.038809728,0.038903534,0.03887123,0.038786896,0.038743585,0.038694404,0.03876693,0.038869746,0.038975872,0.039085243,0.039155286,0.039160445,0.039022975,0.03877701,0.03871267,0.03889404,0.03918743,0.03930139,0.03909099,0.038587745,0.038157072,0.037987657,0.038050245,0.038257163,0.038425315,0.03852354,0.038485855,0.038437203,0.03839036,0.038377665,0.03842713,0.03852419,0.03863206,0.038772594,0.038909175,0.039013594,0.039080545,0.039180085,0.039315958,0.039469495,0.039616752,0.039760552,0.039858725,0.03992115,0.040041108,0.0402155,0.04038435,0.040471468,0.04049166,0.040402513,0.040308904,0.040165115,0.039901722,0.039533738,0.03915791,0.038965855,0.03895641,0.03906025,0.039177366,0.039281808,0.03927524,0.03910633,0.038880438,0.03885726,0.039010093,0.039151605,0.039111435,
0.17487608,0.13918482,0.09175878,0.03589244,-0.014290213,-0.07378937,-0.092240855,-0.072593205,-0.07819939,-0.080707476,-0.08357711,-0.07553773,-0.05318997,-0.021377916,0.019830244,0.0657751,0.10728944,0.13528293,0.15281002,0.17438023,0.18971865,0.18233329,0.1584556,0.13377853,0.09550778,0.054580215,0.027772462,0.01741603,0.013303396,0.0040545464,0.00051734195,0.0017858886,0.012028087,0.036174387,0.06648941,0.10092411,0.13305886,0.15958558,0.17792307,0.19153383,0.2003722,0.2122318,0.22443877,0.21438938,0.19868484,0.18259034,0.16278878,0.14647499,0.13463324,0.10889204,0.10207279,0.09515529,0.09471343,0.09756343,0.10066674,0.102972314,0.10373205,0.10279365,0.10112154,0.09941091,0.09822469,0.09785431,0.09833055,0.09919718,0.10009006,0.10038834,0.100333355,0.10003223,0.09999731,0.100253865,0.10093396,0.10173163,0.102119185,0.10204783,0.10194076,0.10202541,0.10258552,0.10317615,0.10342283,0.10239422,0.10018501,0.097456984,0.0949261,0.0929741,0.09171366,0.09056095,0.089568295,0.088791125,0.08854334,0.088507436,0.0884231,0.08820842,0.08785785,0.087539144,0.08706231,0.08667147,0.086864255,0.08761446,0.08875265,0.08939739,0.0895109,0.08948068,0.0897834,0.09037014,0.090864584,0.09108292,0.09119346,0.09130217,0.09177842,0.09238252,0.09276113,0.092600904,0.09203451,0.09126447,0.09037534,0.089062266,0.08773945,0.086458854,0.08536547,0.08463703,0.08428781,0.08447028,0.085184716,0.086151585,0.08708227,0.08777843,0.0884284,0.08889761,0.08948676,0.09014267,0.091242716,0.092858315,0.0950751,0.097382605,0.0992226,0.100523286,0.101216435,0.10151971,0.10184272,0.102421075,0.10295858,0.10305144,0.102496184,0.10148945,0.10053784,0.100341,0.10084706,0.101718605,0.10225749,0.101890616,0.10097165,0.10008336,0.09962794,0.09971956,0.09967609,0.09913912,0.09820577,0.097165726,0.095988445,0.09472378,
-0.042565424,-0.042211566,-0.030985173,-0.01857491,-0.009613927,-0.013176194,-0.022415431,-0.024236407,-0.027033202,-0.036423378,-0.038237333,-0.02715537,-0.017124156,-0.01628294,-0.021772122,-0.028125126,-0.034545254,-0.035769895,-0.032415655,-0.029057803,-0.021318475,-0.018632175,-0.0304368,-0.03543939,-0.025443088,-0.014786384,-0.011546517,-0.020302063,-0.028060427,-0.03583662,-0.04412076,-0.035415966,-0.025106383,-0.02016857,-0.023040848,-0.029010491,-0.03472395,-0.03823789,-0.03502453,-0.028448436,-0.020345606,-0.011882414,-0.0041526724,0.0005689077,-0.004898441,-0.008279395,-0.0023588613,0.005690953,0.009753759,0.0049034413,-0.0054845274,-0.014016393,-0.019059129,-0.02208555,-0.024399802,-0.026325127,-0.027938236,-0.029169662,-0.030069247,-0.03070736,-0.031099647,-0.031418018,-0.031653773,-0.031737424,-0.03173244,-0.03165918,-0.031651285,-0.0316719,-0.031714324,-0.031666167,-0.031553272,-0.031434648,-0.031467855,-0.031684842,-0.032049175,-0.032431766,-0.032852944,-0.03315245,-0.03336823,-0.03347567,-0.033457752,-0.033481505,-0.033589628,-0.03382408,-0.034033313,-0.03426957,-0.034649972,-0.035161752,-0.035697844,-0.03607901,-0.036305524,-0.036442213,-0.03659093,-0.03677148,-0.036868237,-0.036822498,-0.036696687,-0.03659343,-0.03648746,-0.03652722,-0.03660807,-0.036686927,-0.03676307,-0.0367851,-0.036751144,-0.036587752,-0.03632535,-0.03624605,-0.036391225,-0.03664831,-0.03674863,-0.036569253,-0.036123376,-0.035744216,-0.035603106,-0.03567638,-0.03588136,-0.036041077,-0.03613379,-0.036086716,-0.036022678,-0.035942152,-0.035880268,-0.03588303,-0.035946887,-0.036033947,-0.036153976,-0.036265098,-0.036325626,-0.03634461,-0.03638073,-0.036449518,-0.036521085,-0.036578525,-0.03663656,-0.03665516,-0.036657326,-0.036743317,-0.03688699,-0.03700844,-0.03703798,-0.037008274,-0.036887113,-0.03678755,-0.03665204,-0.036398802,-0.036022615,-0.035620812,-0.035405148,-0.03539607,-0.035534382,-0.03568531,-0.035809547,-0.035801563,-0.03562723,-0.035429686,-0.035468347,-0.03569846,-0.035916533,-0.035951696,
0.99907166,0.99909866,0.9994737,0.99947155,0.999228,0.99991053,0.9997295,0.99878484,0.9991003,0.99894536,0.9990245,0.99930984,0.9994114,0.99915457,0.99849737,0.99779683,0.9972316,0.9971281,0.99769425,0.9981479,0.99870783,0.998919,0.9986285,0.9981989,0.9978695,0.997453,0.99712825,0.9967698,0.99708074,0.99710715,0.9968738,0.9970937,0.9970297,0.9966202,0.99566513,0.9944974,0.99368024,0.99305785,0.9931111,0.9937622,0.9943167,0.99464977,0.99554306,0.99621904,0.9965082,0.9970251,0.99733436,0.99750954,0.99773794,0.9997495,0.99978566,0.99974984,0.9997168,0.9997049,0.99969196,0.9996516,0.99957633,0.99948716,0.9994052,0.9993331,0.99927574,0.9992286,0.99918836,0.9991561,0.9991358,0.9991262,0.99912196,0.99911976,0.99911755,0.99911743,0.9991208,0.9991262,0.9991296,0.9991323,0.99913496,0.9991366,0.9991347,0.999137,0.99914384,0.9991566,0.9991692,0.99917316,0.99917185,0.9991648,0.9991574,0.99914914,0.9991349,0.99911565,0.99909323,0.99907005,0.9990494,0.99903494,0.99902534,0.99901646,0.99901074,0.9990062,0.99900025,0.99899155,0.9989865,0.99897975,0.99897105,0.9989597,0.998949,0.9989379,0.998931,0.99893093,0.9989366,0.9989358,0.9989229,0.9989067,0.99890167,0.99891675,0.9989467,0.9989706,0.9989778,0.99896836,0.99894965,0.9989303,0.99891543,0.9989073,0.99890107,0.9988939,0.99888575,0.99887854,0.9988736,0.99886984,0.99886453,0.99885607,0.99884427,0.99883336,0.9988209,0.99881124,0.9988025,0.9987927,0.99877995,0.9987657,0.9987526,0.9987411,0.99872863,0.998714,0.9986992,0.9986844,0.99867207,0.9986624,0.99865943,0.99867046,0.9986877,0.9987037,0.9987096,0.9987058,0.9987022,0.99869823,0.9986953,0.9986962,0.99870026,0.99871147,0.99872136,0.99872863,0.9987346,0.9987461,
-0.0066329213,-0.004484138,0.009604859,0.026676383,0.03809091,0.002300005,0.0062033283,0.042912174,0.03267574,0.027954686,0.022088705,0.025346078,0.029725075,0.03775006,0.05028935,0.06008661,0.06584664,0.06675298,0.0596267,0.053445235,0.046132162,0.042586595,0.04259992,0.04840352,0.060076497,0.06977775,0.07484646,0.07770358,0.071011305,0.06703062,0.065543674,0.0674534,0.07281107,0.07963351,0.090111285,0.10066425,0.1067418,0.11123858,0.111819774,0.10783041,0.10450059,0.10261898,0.09421636,0.08687537,0.08335132,0.076631814,0.07292856,0.070301875,0.06651254,0.021838333,0.019962672,0.017429193,0.014249287,0.010117285,0.0045390557,-0.0019237888,-0.008165352,-0.013213704,-0.016884245,-0.019760165,-0.021925852,-0.023560414,-0.02491395,-0.02607243,-0.026846673,-0.027285496,-0.027450198,-0.027505504,-0.027538173,-0.027596535,-0.027606469,-0.027543733,-0.027382534,-0.027032482,-0.026499247,-0.025966134,-0.025504518,-0.025023218,-0.024457682,-0.023779381,-0.023270357,-0.023064602,-0.022963734,-0.02292616,-0.022938274,-0.022946613,-0.022997433,-0.023057088,-0.023203434,-0.023608696,-0.024127144,-0.024517344,-0.024688335,-0.024778046,-0.024865195,-0.02511326,-0.025532434,-0.026016137,-0.026355874,-0.026555385,-0.026772233,-0.027084714,-0.02737452,-0.027746374,-0.028039275,-0.02825526,-0.02839257,-0.028521756,-0.028788501,-0.029023554,-0.02906993,-0.028774977,-0.028294344,-0.027928637,-0.027852966,-0.028096396,-0.028497623,-0.028971124,-0.029365355,-0.029696256,-0.029982837,-0.03031589,-0.030657845,-0.030887622,-0.030973664,-0.030993374,-0.031025337,-0.031167528,-0.031472635,-0.031796098,-0.03214463,-0.03236639,-0.032554995,-0.032789294,-0.03311127,-0.03351771,-0.033904105,-0.034149382,-0.034358606,-0.03465057,-0.035044983,-0.035493545,-0.03596517,-0.036333203,-0.036550097,-0.0365026,-0.036403604,-0.03636066,-0.03640862,-0.036521014,-0.036485832,-0.036447275,-0.03640492,-0.0363889,-0.036448963,-0.036333937,-0.036022283,-0.035591368,-0.035202615,-0.034837995,
0.9962812,0.998889,0.9999532,0.9998283,0.9992385,0.99762267,0.9974418,0.99908584,0.99930704,0.9992088,0.99883455,0.9988918,0.9985512,0.99741626,0.9968266,0.99644583,0.9959274,0.9951619,0.99431723,0.99357533,0.9932878,0.99458593,0.9975021,0.9995208,0.99991924,0.9995901,0.99934167,0.9995402,0.99982554,0.99988025,0.9996912,0.99945396,0.999004,0.9978799,0.9971012,0.9967982,0.9963811,0.9957548,0.99491894,0.9941923,0.9932328,0.99299496,0.9930932,0.9940345,0.99599266,0.99800426,0.99906385,0.9994701,0.9995522,0.9997036,0.9996217,0.9992803,0.99872166,0.99817073,0.99770445,0.99729383,0.9969531,0.99671215,0.9965227,0.996352,0.9961812,0.9960208,0.9958586,0.9957005,0.9955542,0.9954091,0.9952636,0.99513125,0.995028,0.9949722,0.9949432,0.994925,0.9949067,0.99487644,0.9948393,0.9947873,0.99470097,0.9945986,0.9944881,0.99437565,0.99426997,0.9941722,0.9940709,0.99396175,0.99386454,0.9937796,0.99371564,0.9936629,0.9936392,0.99363285,0.9936371,0.99365216,0.9936473,0.99360824,0.99355215,0.99351,0.9934953,0.9934924,0.9935094,0.993526,0.99353933,0.9935413,0.99353826,0.99352026,0.993504,0.99346656,0.9934294,0.99338657,0.9933423,0.99330986,0.99329996,0.9932901,0.9932702,0.99322957,0.99318075,0.9931251,0.9930814,0.9930675,0.9930762,0.99310267,0.9931359,0.9931767,0.9932101,0.9932172,0.99321336,0.99321944,0.99324036,0.9932702,0.99329436,0.9933034,0.99329513,0.99327695,0.99327886,0.9933034,0.9933438,0.9933822,0.9933924,0.99336606,0.9932946,0.99323165,0.9932058,0.993219,0.99325,0.9932753,0.993281,0.9932648,0.9932515,0.99323756,0.99323046,0.9932146,0.99318933,0.99314994,0.99309564,0.9930367,0.992975,0.99291867,0.99285316,0.99278677,0.9927372,0.9927258,
0.023156732,0.0070287134,-0.00032887372,-0.00087770994,-0.0060439724,-0.04201014,-0.05200227,-0.030102376,-0.027984113,-0.028928211,-0.01748767,0.0071039936,0.044843808,0.07055511,0.07925003,0.07867406,0.07366267,0.07052292,0.07242148,0.068914704,0.064207,0.065072544,0.03495781,0.014971061,0.01231615,0.01330214,0.0074775545,-0.0031947535,-0.0061430475,-0.0075174985,-0.007833509,0.010140349,0.037689537,0.064351074,0.07578148,0.07534743,0.07186548,0.06859362,0.07054214,0.075527675,0.08145164,0.07738585,0.07678345,0.07881222,0.06041307,0.034108456,0.022108322,0.018303571,0.01730538,-0.0011413103,-0.0030756774,-0.009738048,-0.012587545,-0.013155669,-0.013120456,-0.0132908365,-0.013947684,-0.015011454,-0.016345093,-0.017859817,-0.01945245,-0.020947028,-0.022398524,-0.023685722,-0.024910366,-0.026247345,-0.027709452,-0.02898819,-0.029889667,-0.030409034,-0.03082539,-0.031394318,-0.03215693,-0.03294395,-0.0335871,-0.034108806,-0.034710087,-0.035380892,-0.036111597,-0.036731612,-0.03713611,-0.037578877,-0.038202405,-0.03890556,-0.039598577,-0.040105548,-0.040309135,-0.040418398,-0.04054243,-0.040754564,-0.041018125,-0.041338403,-0.041835863,-0.04259368,-0.04346172,-0.04411043,-0.044473797,-0.04482238,-0.045223355,-0.045748584,-0.046283673,-0.046811037,-0.047386777,-0.047959566,-0.04848225,-0.049075395,-0.04951219,-0.04994635,-0.05043904,-0.050837483,-0.050979666,-0.050875816,-0.050739665,-0.050706837,-0.05079554,-0.050817184,-0.050633915,-0.050231457,-0.049728464,-0.04916487,-0.04868396,-0.04826175,-0.04789053,-0.047668207,-0.04762124,-0.047615327,-0.047707632,-0.047890846,-0.048029244,-0.048010375,-0.047860034,-0.04773131,-0.047674023,-0.047699228,-0.047752127,-0.04779351,-0.047883555,-0.047996208,-0.048377085,-0.0488789,-0.049243167,-0.049323644,-0.04911187,-0.04885998,-0.048741758,-0.048957713,-0.049424138,-0.05009866,-0.0508765,-0.051838484,-0.05295392,-0.05408898,-0.055218004,-0.056043934,-0.056572184,-0.056922067,-0.057508633,-0.058443043,-0.05952058,-0.06007701,
0.08299144,0.046597503,0.009665194,-0.01851185,-0.038547724,-0.054627597,-0.049046516,-0.030352894,-0.024541538,-0.027293812,-0.044985447,-0.046526738,-0.02974242,-0.013521738,0.007494816,0.03010167,0.051984973,0.06840574,0.078027666,0.08977119,0.09621242,0.08102074,0.06138029,0.027094983,-0.0031438977,-0.025350811,-0.03550059,-0.030151848,-0.017638043,-0.013526278,-0.023583055,-0.03144818,-0.023884188,-0.009727243,0.006812136,0.02675872,0.04538772,0.06137871,0.07183407,0.076663,0.082790226,0.08928843,0.08871431,0.0753925,0.06594627,0.053142603,0.037183635,0.026915206,0.024410963,0.024320528,0.027332399,0.036662143,0.04895544,0.05900954,0.0664355,0.07230744,0.07674599,0.079621375,0.08170247,0.08344835,0.08511522,0.08662467,0.08811344,0.08955174,0.090836406,0.0920425,0.093180776,0.09419913,0.09500457,0.09542296,0.09559193,0.09559573,0.09553309,0.095580146,0.09574263,0.09609806,0.096773796,0.09757938,0.09843455,0.09933722,0.10024042,0.10104188,0.10180204,0.102598324,0.10327247,0.10389268,0.10442405,0.10488304,0.10505932,0.10503748,0.104894616,0.104625344,0.10447412,0.10453904,0.10471512,0.104843415,0.10482943,0.10470809,0.10437401,0.103986606,0.10362179,0.10336564,0.10313198,0.10304086,0.10295282,0.10303288,0.103181906,0.10338503,0.10357133,0.103687555,0.10371227,0.10385741,0.10411401,0.1045171,0.10493706,0.10545208,0.10595094,0.10627207,0.10642739,0.106442004,0.10635246,0.106164,0.106020205,0.10605373,0.10611051,0.10605616,0.10581878,0.105454974,0.10516445,0.10508719,0.105234206,0.10546377,0.10547197,0.10522886,0.10482312,0.104439326,0.10430081,0.10450016,0.10500258,0.105364904,0.10543876,0.10527679,0.1050831,0.10496165,0.10496208,0.10501542,0.10492227,0.10473421,0.1044261,0.10410362,0.10378266,0.10357391,0.103498764,0.103620745,0.1039241,0.10427055,0.104572475,0.1046844,0.10454779,0.10433742,
0.00087566953,-0.0012656838,-0.0002484067,0.004627617,0.017621642,0.05997771,0.06750153,0.039477397,0.035570078,0.03780891,0.03581781,0.013133773,-0.0319566,-0.06506308,-0.07954668,-0.07932566,-0.06947762,-0.058852047,-0.05268525,-0.040291272,-0.028429013,-0.033627406,-0.019674085,-0.013305616,-0.011889529,-0.00669292,0.004324659,0.013354609,0.011909724,0.011898654,0.016327824,0.0025964747,-0.027654415,-0.059908636,-0.07593866,-0.07664742,-0.07039706,-0.06184958,-0.057979997,-0.057893474,-0.05830075,-0.049829524,-0.046647087,-0.053678162,-0.04370753,-0.027355686,-0.021749431,-0.020189648,-0.019898107,-0.002361794,-0.0002848064,0.006460662,0.010068754,0.011950552,0.013446415,0.0151774,0.017182492,0.019151589,0.021058036,0.022986405,0.024884049,0.026599154,0.028231295,0.029688204,0.031058485,0.032512467,0.03409117,0.035480477,0.036497127,0.037091736,0.037551127,0.038128145,0.038883537,0.039686695,0.040378194,0.040985126,0.041720487,0.04252938,0.043412533,0.0441938,0.044757504,0.045329798,0.04607504,0.046890903,0.04768057,0.048291963,0.048612136,0.048833583,0.04900278,0.049199317,0.04941022,0.04966771,0.05012699,0.050868653,0.051701162,0.052286696,0.052566975,0.05284354,0.053144187,0.053542122,0.053933505,0.054327287,0.05479384,0.055332825,0.05587435,0.05654563,0.05704524,0.057503384,0.05795974,0.058295902,0.058408216,0.05835249,0.058325272,0.058422882,0.058636628,0.058791474,0.058715947,0.05837524,0.057916526,0.057370923,0.056897786,0.056450915,0.056047335,0.05583309,0.05581147,0.055818744,0.055887803,0.056024637,0.056137465,0.056146804,0.05608599,0.05606275,0.056063093,0.056060813,0.05601473,0.055937577,0.0559472,0.05606644,0.056523044,0.057088844,0.057472646,0.05753533,0.05729123,0.057001267,0.05683735,0.056986645,0.0573391,0.057882007,0.05852227,0.05933321,0.060296714,0.061316967,0.062386394,0.06321971,0.063786425,0.0641916,0.06484452,0.065841004,0.06694763,0.06756705,
